ts,active_addresses,transaction_count,hash_rate,market_cap
2025-11-29T15:59:59.999000Z,783444.0,341677.0,321.217,822804891835.0
2025-11-29T16:59:59.999000Z,787540.0,343333.0,311.242,819234667538.0
2025-11-29T17:59:59.999000Z,781020.0,354647.0,316.025,823385290519.0
2025-11-29T18:59:59.999000Z,793152.0,344957.0,326.589,818664983369.0
2025-11-29T19:59:59.999000Z,783513.0,346081.0,312.206,820352161000.0
2025-11-29T20:59:59.999000Z,776404.0,341509.0,319.046,823912970615.0
2025-11-29T21:59:59.999000Z,780752.0,348459.0,317.245,821624865576.0
2025-11-29T22:59:59.999000Z,782308.0,347467.0,321.987,826007516667.0
2025-11-29T23:59:59.999000Z,787745.0,347540.0,317.807,821102897867.0
2025-11-30T00:59:59.999000Z,780663.0,345373.0,313.982,822332381522.0
2025-11-30T01:59:59.999000Z,784527.0,348692.0,316.282,825806231212.0
2025-11-30T02:59:59.999000Z,785831.0,349681.0,316.166,819146239612.0
2025-11-30T03:59:59.999000Z,785017.0,345764.0,315.113,819077252596.0
2025-11-30T04:59:59.999000Z,791939.0,344209.0,308.79,820940912868.0
2025-11-30T05:59:59.999000Z,791715.0,348280.0,321.417,824338357801.0
2025-11-30T06:59:59.999000Z,794969.0,341117.0,320.35,819672096580.0
2025-11-30T07:59:59.999000Z,788110.0,341892.0,309.615,824266583585.0
2025-11-30T08:59:59.999000Z,796410.0,344580.0,313.153,824307082055.0
2025-11-30T09:59:59.999000Z,784210.0,337854.0,313.352,827464125653.0
2025-11-30T10:59:59.999000Z,784722.0,348155.0,308.518,825708481534.0
2025-11-30T11:59:59.999000Z,786231.0,341016.0,304.791,824528265271.0
2025-11-30T12:59:59.999000Z,792983.0,343003.0,310.597,826701567025.0
2025-11-30T13:59:59.999000Z,799588.0,344055.0,311.996,825244725265.0
2025-11-30T14:59:59.999000Z,791204.0,345082.0,306.4,823430869984.0
2025-11-30T15:59:59.999000Z,792472.0,343566.0,314.321,822246364336.0
2025-11-30T16:59:59.999000Z,794417.0,344685.0,319.083,823581880162.0
2025-11-30T17:59:59.999000Z,799003.0,344728.0,317.312,824825965369.0
2025-11-30T18:59:59.999000Z,794393.0,343189.0,312.303,825442114525.0
2025-11-30T19:59:59.999000Z,794757.0,341892.0,303.571,821008110533.0
2025-11-30T20:59:59.999000Z,791341.0,349318.0,316.189,825026261053.0
2025-11-30T21:59:59.999000Z,795853.0,336579.0,313.182,825709877788.0
2025-11-30T22:59:59.999000Z,805243.0,344176.0,314.413,826935570742.0
2025-11-30T23:59:59.999000Z,800455.0,343124.0,321.814,829282324835.0
